notes,countryPublicId,operation_type,contact_phone,isArchived,timezone,approach_channel_depth,latitude,terminalComplexPublicId,description,terminal_type_public_id,isActive,countryId,operator,contact_email,legacyCountryCode,pilotage_required,capacity_mtpa,number_of_tanks,sitePublicId,archivedReason,longitude,website,storage_capacity,loading_rate,formsNotes,tugs_available,productTypeRefPublicId,archivedAt,productTypeRefId,port,legacyCountryName,tenantId,name,procedureNotes,siteId,terminal_type_id,terminalComplexId,publicId,status,id,created_date,updated_date,created_by_id,created_by,is_sample
"","4e54e20b-db92-4bd3-8b8e-5a2ba4084d7d","Import","316803220","false","UTC+9","","37.0057","","","","true","6953a8d314d9fb17da98185c","","","","false","","","","","126.7841","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Pyeongtaek","South Korea","default-tenant","Pyeongtaek","","","LNG","","28b5716f-1a1e-477f-acdd-953b7dbe7879","Operational","697b3beb704acf2a3aef53b2","2026-01-29T10:52:27.868000","2026-01-29T10:52:27.868000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","ffb0c037-ea3a-47e0-b828-365dd525953b","Import","(+34) 981 930 093","false","UTC+1","","43.4613","","","","true","6953a8d314d9fb17da981827","","reganosa@reganosa.com","","false","","","","","-8.2395","www.reganosa.com/en/mugardos-lng-terminal-third-most-used-spanish-system","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Reganosa","Spain","default-tenant","Mugardos (Reganosa)","","","LNG","","11360bdf-7811-4d10-b32b-6652c2340a03","Operational","697b3beb704acf2a3aef53b3","2026-01-29T10:52:27.868000","2026-01-29T10:52:27.868000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","550e8400-e29b-41d4-a716-446655440002","Export","","false","UTC-6","","28.932003","","","","true","6953a6fd33c70a0c53172813","","","","false","","","","","-95.317355","www.freeportlng.com/","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Freeport","United States of America","default-tenant","Freeport LNG","","","LNG","","2104ee10-43dd-4702-a2ae-14b215f55f11","Operational","697b3beb704acf2a3aef53b4","2026-01-29T10:52:27.868000","2026-01-29T10:52:27.868000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","4e54e20b-db92-4bd3-8b8e-5a2ba4084d7d","Import","","false","UTC+9","","37.1683","","","","true","6953a8d314d9fb17da98185c","","","","false","","","","","129.3502","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Samcheok","South Korea","default-tenant","Samcheok LNG","","","LNG","","cfecae2f-bc4a-449d-ae95-c4bb9b7ba8ab","Operational","697b3beb704acf2a3aef53b5","2026-01-29T10:52:27.868000","2026-01-29T10:52:27.868000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","8a593d99-c9ae-4cfa-9a14-e190601e8fe3","Import","","false","UTC-4","","45.2114","","","","true","6953a8d314d9fb17da981809","","","","false","","","","","-65.978","www.saintjohnlng.com/","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Saint John","Canada","default-tenant","Saint John LNG","","","LNG","","743cf559-ca82-4a32-9107-c7f7d34a9d34","Operational","697b3beb704acf2a3aef53b6","2026-01-29T10:52:27.868000","2026-01-29T10:52:27.868000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","56f5d3bf-df77-4b14-813c-2c0feb2c0927","Import","","false","UTC+7","","12.6791481","","","","true","6953a8d314d9fb17da9818bc","","","","false","","","","","101.1178382","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Map Ta Phut","Thailand","default-tenant","Map Ta Phut LNG","","","LNG","","9e2db33f-05cf-43c2-944d-41ccbabaa12c","Operational","697b3beb704acf2a3aef53b7","2026-01-29T10:52:27.868000","2026-01-29T10:52:27.868000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","4e54e20b-db92-4bd3-8b8e-5a2ba4084d7d","Import","","false","UTC+9","","34.8895","","","","true","6953a8d314d9fb17da98185c","","","","false","","","","","127.7747","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Gwangyang","South Korea","default-tenant","Gwangyang","","","LNG","","a41f3bec-99ad-4d01-90b4-e152a76c7047","Operational","697b3beb704acf2a3aef53b8","2026-01-29T10:52:27.868000","2026-01-29T10:52:27.868000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","550e8400-e29b-41d4-a716-446655440001","Import","+971 2 7070000","false","UTC+4","","24.14836","","","","true","6953a6fd33c70a0c53172812","","","","false","","","","","52.73879","www.adnoc.ae/en/our-projects/ruwais-lng","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Ruwais ()","United Arab Emirates","default-tenant","Ruwais LNG (FSRU)","","","FSRU","","2a70eb63-1286-44a8-b07a-cfd94665c056","Operational","697b3beb704acf2a3aef53b9","2026-01-29T10:52:27.868000","2026-01-29T10:52:27.868000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","0fe113cb-53f8-4a05-8074-19fc1a55042c","Import","","false","UTC+8","","22.80928","","","","true","6953a8d314d9fb17da9818c6","","","","false","","","","","120.2054","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Yung-An","Taiwan","default-tenant","Yung-An","","","LNG","","e1aa263a-9a3c-46ed-b368-2894d9b81a95","Operational","697b3beb704acf2a3aef53ba","2026-01-29T10:52:27.868000","2026-01-29T10:52:27.868000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","7adf4e0d-ae6b-4329-956d-449d30095d8d","Import","+90 232 618 20 70","false","UTC+3","","38.82245489","","","","true","6953a8d314d9fb17da9818c4","","","","false","","","","","26.91411088","www.egegaz.com.tr/","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Aliaga","Turkey","default-tenant","Aliaga","","","LNG","","ce136e0e-3c1b-4d88-872c-633330b8ef5d","Operational","697b3beb704acf2a3aef53bb","2026-01-29T10:52:27.868000","2026-01-29T10:52:27.868000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","550e8400-e29b-41d4-a716-446655440003","Import","+44 20 7004 3000","false","UTC+0","","51.45107","","","","true","6953a6fd33c70a0c53172814","","","","false","","","","","0.67987","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Grain","United Kingdom","default-tenant","Grain LNG","","","LNG","","68b7c4bc-befc-4564-98c9-d9e9e524ec29","Operational","697b3beb704acf2a3aef53bc","2026-01-29T10:52:27.868000","2026-01-29T10:52:27.868000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","5b976829-ca81-4491-a447-04a7f8495e96","Import","","false","UTC-3","","-12.785422","","","","true","6953a8d314d9fb17da981802","","","","false","","","","","-38.703511","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Pecem ()","Brazil","default-tenant","Pecem (FSRU)","","","FSRU","","b6999c07-dc43-4005-a3e7-911233d02401","Operational","697b3beb704acf2a3aef53bd","2026-01-29T10:52:27.868000","2026-01-29T10:52:27.868000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","f17b3cff-4d1c-4f12-b71f-e592a25533ea","Import","","false","UTC+8","","21.499546","","","","true","6953a8d314d9fb17da98180d","","","","false","","","","","109.524152","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Beihai","China","default-tenant","Beihai LNG","","","LNG","","bd4f8faf-c96e-42a0-93df-8f5325f8dc9d","Operational","697b3beb704acf2a3aef53be","2026-01-29T10:52:27.868000","2026-01-29T10:52:27.868000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","5b976829-ca81-4491-a447-04a7f8495e96","Export","","false","UTC-3","","-22.782922","","","","true","6953a8d314d9fb17da981802","","","","false","","","","","-43.131995","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Guanabara Bay ()","Brazil","default-tenant","Guanabara Bay LNG (FSRU)","","","FLNG","","71563c46-3471-40a5-92a0-e1e7f7bb1e0f","Operational","697b3beb704acf2a3aef53bf","2026-01-29T10:52:27.868000","2026-01-29T10:52:27.868000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","4e6a03e0-215d-450a-857a-593219b382d8","Export","","false","UTC+6","","21.608081","","","","true","6953a8d314d9fb17da9817f8","","","","false","","","","","91.825979","www.excelerateenergy.com/projects/moheshkhali-floating-lng/","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Moheshkhali","Bangladesh","default-tenant","Moheshkhali FSRU","","","FLNG","","280967a4-82d4-4953-87af-ff247ca85246","Operational","697b3beb704acf2a3aef53c0","2026-01-29T10:52:27.868000","2026-01-29T10:52:27.868000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","550e8400-e29b-41d4-a716-446655440002","Export","","false","UTC-6","","30.120416","","","","true","6953a6fd33c70a0c53172813","","","","false","","","","","-93.287833","www.energytransferlng.com/","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Lake Charles","United States of America","default-tenant","Lake Charles","","","LNG","","386f9cc4-d534-4e52-a693-01f7a8d6177e","Operational","697b3beb704acf2a3aef53c1","2026-01-29T10:52:27.868000","2026-01-29T10:52:27.868000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","83d3c6df-a16e-4777-b4e9-e7717cda6ee3","Export","","false","UTC+8","","-17.961944","","","","true","6953a8d314d9fb17da9817f0","","","","false","","","","","122.236111","www.inpex.com.au/projects/ichthys-lng/","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Ichthys","Australia","default-tenant","Ichthys LNG","","","FLNG","","8b7780c8-f5d1-45ec-b693-948c087275c4","Operational","697b3beb704acf2a3aef53c2","2026-01-29T10:52:27.868000","2026-01-29T10:52:27.868000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","1c18f788-d487-470b-900d-7821fde17d1c","Import","+673 323 6901","false","UTC+8","","4.240434","","","","true","6953a8d314d9fb17da98187f","","","","false","","","","","100.603086","www.bruneilng.com/","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Lumut","Malaysia","default-tenant","Lumut","","","LNG","","fa603fa5-75e2-4f92-b4a8-34507bf40471","Operational","697b3beb704acf2a3aef53c3","2026-01-29T10:52:27.868000","2026-01-29T10:52:27.868000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","90ce74d1-5429-4fb3-8a9f-2165b3782bdb","","+ 32 2 282 79 99","false","UTC+1","","51.353","","","","true","6953a8d314d9fb17da9817f4","","info.LNG@fluxys.com","","false","","","","","3.22241","www.fluxys.com/en/about-us/zeebrugge-lng","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Zeebrugge","Belgium","default-tenant","Zeebrugge","","","LNG","","66c201f7-df88-47b1-9af0-d5f59be1fe27","Operational","697b3beb704acf2a3aef53c4","2026-01-29T10:52:27.868000","2026-01-29T10:52:27.868000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","550e8400-e29b-41d4-a716-446655440002","Import","","false","UTC-6","","30.322382","","","","true","6953a6fd33c70a0c53172813","","","","false","","","","","-88.503663","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Pascagoula","United States of America","default-tenant","Gulf LNG (Pascagoula)","","","LNG","","bdf53c25-a8a9-45c4-bb51-d82feef7a96e","Operational","697b3beb704acf2a3aef53c5","2026-01-29T10:52:27.868000","2026-01-29T10:52:27.868000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","550e8400-e29b-41d4-a716-446655440003","Import","+44 1646 691730","false","UTC+0","","51.70453","","","","true","6953a6fd33c70a0c53172814","","","","false","","","","","-4.99774","www.dragonlng.co.uk/","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Milford Haven","United Kingdom","default-tenant","Dragon LNG","","","LNG","","5cd5276e-aea8-4bf3-8475-2b84af4fc5a6","Operational","697b3beb704acf2a3aef53c6","2026-01-29T10:52:27.868000","2026-01-29T10:52:27.868000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","550e8400-e29b-41d4-a716-446655440002","Import","","false","UTC-5","","42.393","","","","true","6953a6fd33c70a0c53172813","","","","false","","","","","-71.064","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Everett","United States of America","default-tenant","Everett","","","LNG","","a071b296-61ca-440a-9299-619a1f41c8ec","Operational","697b3beb704acf2a3aef53c7","2026-01-29T10:52:27.868000","2026-01-29T10:52:27.868000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","83d3c6df-a16e-4777-b4e9-e7717cda6ee3","Export","","false","UTC-7","","-20.59424","","","","true","6953a8d314d9fb17da9817f0","","","","false","","","","","116.7767","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Withnell Bay","Australia","default-tenant","Withnell Bay","","","","","f06168d7-0485-40c9-b403-986b13ba418b","Operational","697b3beb704acf2a3aef53c8","2026-01-29T10:52:27.868000","2026-01-29T10:52:27.868000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","4e6a03e0-215d-450a-857a-593219b382d8","Import","","false","UTC+6","","21.55","","","","true","6953a8d314d9fb17da9817f8","","","","false","","","","","91.95","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Summit ()","Bangladesh","default-tenant","Summit LNG (FSRU)","","","FSRU","","3eb6414d-5a9a-4e47-b18b-feafb4b18cde","Operational","697b3beb704acf2a3aef53c9","2026-01-29T10:52:27.868000","2026-01-29T10:52:27.868000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","4e54e20b-db92-4bd3-8b8e-5a2ba4084d7d","Import","","false","UTC+9","","36.415","","","","true","6953a8d314d9fb17da98185c","","","","false","","","","","126.4947","www.gsenergy.co.kr/english/business_introduction/gas.php","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Boryeong","South Korea","default-tenant","Boryeong","","","LNG","","a6a16444-5db9-4076-ab68-d2b10d76a3d7","Operational","697b3beb704acf2a3aef53ca","2026-01-29T10:52:27.868000","2026-01-29T10:52:27.868000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","550e8400-e29b-41d4-a716-446655440001","Export","+971 2 601 7087","false","UTC+4","","25.1609","","","","true","6953a6fd33c70a0c53172812","","","","false","","","","","52.8766","adnocgas.ae/en/our-operations/lng","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Das Island","United Arab Emirates","default-tenant","Das Island","","","LNG","","a33aef08-e862-4aae-a8a8-e4fc06266b99","Operational","697b3beb704acf2a3aef53cb","2026-01-29T10:52:27.868000","2026-01-29T10:52:27.868000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","7adf4e0d-ae6b-4329-956d-449d30095d8d","Import","+90 312 266 0733","false","UTC+3","","40.636702","","","","true","6953a8d314d9fb17da9818c4","Botas","info@botas.gov.tr","","false","","","","","26.657427","www.botas.gov.tr","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Gulf of Saros","Turkey","default-tenant","Gulf of Saros FSRU (Dortyol FSRU)","","","FSRU","","3226cddd-319b-48a4-a58b-4639f868caa6","Operational","697b3beb704acf2a3aef53cc","2026-01-29T10:52:27.868000","2026-01-29T10:52:27.868000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","4e54e20b-db92-4bd3-8b8e-5a2ba4084d7d","Import","","false","UTC+9","","37.35124","","","","true","6953a8d314d9fb17da98185c","","","","false","","","","","126.602","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Incheon","South Korea","default-tenant","Incheon","","","LNG","","63fa55b4-c224-4492-8734-6c3164bfffd5","Operational","697b3beb704acf2a3aef53cd","2026-01-29T10:52:27.868000","2026-01-29T10:52:27.868000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","086966b9-2180-4a0e-a9ca-8cf506e4c31e","Import","","false","UTC+1","","2.935","","","","true","6953a8d314d9fb17da98180f","","","","false","","","","","9.91","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Hilli Episeyo (Cameroon","Cameroon","default-tenant","Hilli Episeyo (Cameroon FLNG) (FSRU)","","","FSRU","","1229a742-c424-42f8-aefe-5561608c104a","Operational","697b3beb704acf2a3aef53ce","2026-01-29T10:52:27.868000","2026-01-29T10:52:27.868000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","83d3c6df-a16e-4777-b4e9-e7717cda6ee3","Export","","false","UTC+10","","-23.7693","","","","true","6953a8d314d9fb17da9817f0","","","","false","","","","","151.199","www.dextragroup.com/queensland-curtis-lng-qclng/","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","QCLNG","Australia","default-tenant","Queensland Curtis (QCLNG)","","","QCLNG","","1b96c13f-0fdd-42d9-9dc9-92f8f1c9e44c","Operational","697b3beb704acf2a3aef53cf","2026-01-29T10:52:27.868000","2026-01-29T10:52:27.868000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","f526ff77-96ed-4718-bdd1-58dea31691f0","Import","","false","UTC-4","","-23.058828","","","","true","6953a8d314d9fb17da98180c","","","","false","","","","","-70.366058","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Mejillones","Chile","default-tenant","Mejillones LNG","","","LNG","","aaeb3685-e30f-42b7-8b3f-fc2d260ad81a","Operational","697b3beb704acf2a3aef53d0","2026-01-29T10:52:27.868000","2026-01-29T10:52:27.868000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","f526ff77-96ed-4718-bdd1-58dea31691f0","Import","+56 32 252 4400","false","UTC-4","","-32.780108","","","","true","6953a8d314d9fb17da98180c","","","","false","","","","","-71.488757","www.gnlquintero.com/en/","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","GNL Quintero","Chile","default-tenant","GNL Quintero","","","LNG","","d27d14bd-81e2-4c20-8d90-9f347c865b3d","Operational","697b3beb704acf2a3aef53d1","2026-01-29T10:52:27.868000","2026-01-29T10:52:27.868000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","550e8400-e29b-41d4-a716-446655440002","Export","","false","UTC-5","","32.0891627","","","","true","6953a6fd33c70a0c53172813","","","","false","","","","","-80.997805","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Elba Island","United States of America","default-tenant","Elba Island","","","LNG","","15b7ae3b-ddd8-4a13-9f94-a705cf5b8723","Operational","697b3beb704acf2a3aef53d2","2026-01-29T10:52:27.868000","2026-01-29T10:52:27.868000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","ef6c416e-c9b8-4098-8f96-df3f0e6c6fa5","Import","+52 833 260 3700","false","UTC-7","","22.494775","","","","true","6953a8d314d9fb17da981870","","","","false","","","","","-97.89468","lngaltamira.com/tla20/","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Altamira","Mexico","default-tenant","Altamira","","","LNG","","7add5adb-90e0-4efa-b8cc-a6b5ad1bf568","Operational","697b3beb704acf2a3aef53d3","2026-01-29T10:52:27.868000","2026-01-29T10:52:27.868000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","2779b569-9ea3-4780-a081-f1822864b242","Import","","false","UTC-5","","9.339968","","","","true","6953a8d314d9fb17da98188f","","","","false","","","","","-79.907761","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Costa Norte","Panama","default-tenant","Costa Norte LNG","","","LNG","","06a511a6-4c5f-4813-9403-a5d6d31a968c","Operational","697b3beb704acf2a3aef53d4","2026-01-29T10:52:27.868000","2026-01-29T10:52:27.868000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","5cddab71-4c4d-428c-813a-2d496e864ee4","Import","","false","UTC+0","","37.9419","","","","true","6953a8d314d9fb17da981898","","","","false","","","","","-8.8435","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Sines","Portugal","default-tenant","Sines","","","LNG","","4ef2abd1-efb1-4164-a065-00b6737185b4","Operational","697b3beb704acf2a3aef53d5","2026-01-29T10:52:27.868000","2026-01-29T10:52:27.868000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","41e92ff6-add2-4dd8-848f-5b4d1aeb9c57","Export","","false","UTC-5","","-13.2451","","","","true","6953a8d314d9fb17da981891","","","","false","","","","","-76.297","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Pampa Melchorita","Peru","default-tenant","Pampa Melchorita","","","LNG","","e470db35-d7f9-4b7f-a577-686452eab71f","Operational","697b3beb704acf2a3aef53d6","2026-01-29T10:52:27.868000","2026-01-29T10:52:27.868000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","06669035-29e1-4957-848b-71b5fa2bb8f5","Import","","false","UTC-4","","17.97725183","","","","true","6953a8d314d9fb17da981896","","","","false","","","","","-66.75803125","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Penuelas","Puerto Rico","default-tenant","Penuelas","","","LNG","","0fe3eac5-8ce7-43f9-833a-c153f0aefef6","Operational","697b3beb704acf2a3aef53d7","2026-01-29T10:52:27.868000","2026-01-29T10:52:27.868000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","ef6c416e-c9b8-4098-8f96-df3f0e6c6fa5","Import","","false","UTC-7","","19.009915","","","","true","6953a8d314d9fb17da981870","","","","false","3.8","","","","-104.262007","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Manzanillo","Mexico","default-tenant","Manzanillo LNG Terminal","","","LNG","","130b172e-241b-43b4-9107-3fdeaa1526ba","Operational","697b3beb704acf2a3aef53d8","2026-01-29T10:52:27.868000","2026-01-29T10:52:27.868000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","82278257-6f23-4b06-9c6a-6983be0915b5","Import","","false","UTC+5","","24.7749916","","","","true","6953a8d314d9fb17da98188e","Energas Terminal Pvt Ltd","","","false","5.75","","","","67.288333","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Port Qasim","Pakistan","default-tenant","Energas FSRU","","","FSRU","","ac8be6fe-4d54-470c-a2d8-6dbe64052e08","Operational","697b3beb704acf2a3aef53d9","2026-01-29T10:52:27.868000","2026-01-29T10:52:27.868000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","c75a5630-d495-4617-9ab5-8fc887fe169b","Import","","false","","","25.15001","","","","true","6953a8d314d9fb17da9817e6","","","","false","","","","","55.15323","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","","","default-tenant","test 4 delete after use","","","","","32e4b1e4-3b1b-4143-acbe-b06c57a2dc12","Operational","697b3beb704acf2a3aef5346","2026-01-29T10:52:27.867000","2026-01-29T10:52:27.867000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","c75a5630-d495-4617-9ab5-8fc887fe169b","Export","","false","","","51.222","","","","true","6953a8d314d9fb17da9817e6","","","","false","","","","","4.448","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","","","default-tenant","Test 3 delete after use","","","","","1178baf9-4fcf-4a78-9ae5-76e884c7c8e7","Operational","697b3beb704acf2a3aef5347","2026-01-29T10:52:27.867000","2026-01-29T10:52:27.867000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","af3d8c9e-75c4-4615-a9e2-2222c1b30075","","","false","","","51.22","","","","true","6953a8d314d9fb17da9817ed","","","","false","","","","","4.454","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","","","default-tenant","Test 2 Terminal to be deleted","","","","","b6d08246-57ba-4f96-b9d5-8dd18a5bc2c3","Operational","697b3beb704acf2a3aef5348","2026-01-29T10:52:27.867000","2026-01-29T10:52:27.867000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","550e8400-e29b-41d4-a716-446655440001","","","false","","","25.09012","","","","true","6953a6fd33c70a0c53172812","","","","false","","","","","55.10116","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Dubai","","default-tenant","Test Terminals - to be deleted later","","","","","937e8382-8f4d-4772-bf8c-b5be81ae32be","Operational","697b3beb704acf2a3aef5349","2026-01-29T10:52:27.867000","2026-01-29T10:52:27.867000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","","Export","","true","","","28.777","","","","false","","Kuwait National Petroleum Company","","","false","","","","Created duplicate","48.386","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","2026-01-07 11:20:11.628+00","695d8e3cb5307c17c017c81c","Al-Zour","","default-tenant","Al-Zour LNG Terminal","","","","","e8f9a1b2-c3d4-5e6f-7g8h-9i0j1k2l3m4n","Inactive","697b3beb704acf2a3aef534a","2026-01-29T10:52:27.867000","2026-01-29T10:52:27.867000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","69ba5578-75ac-4bf8-8fa2-3fe3d770fb53","Export","","false","UTC+3","","28.7183683","","Al-Zour LNG terminal is located in the Al-Zour region, approximately 90km south of the Kuwait’s capital, Kuwait City, near the border with Saudi Arabia. The project includes a re-gasification facility, eight LNG storage tanks with a capacity of 225,000m³ each, marine facilities including two marine jetties, and berthing facilities for loading. The project also includes other components such as 14 HP pumps, boil-off gas (BOG) and flare facilities. The facility is built to produce approximately 22 million metric tonnes (MMT) of natural gas a year and has a storage capacity of 1.8 million m³ of LNG. The terminal has a liquefaction capacity of 30 billion m3 per day.","","true","6953a8d314d9fb17da98185d","Kuwait National Petroleum Co","","","false","22","","","","48.3973631","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Al-Zour","","default-tenant","Al Zour LNG","","","","","cd8d1bab-c4b5-4995-8ef6-810429e87617","Operational","697b3beb704acf2a3aef534b","2026-01-29T10:52:27.867000","2026-01-29T10:52:27.867000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
